Id,Category
38407,17
38408,13
38409,0
38410,20
38411,23
38412,14
38413,12
38414,3
38415,23
38416,8
38417,25
38418,24
38419,10
38420,13
38421,2
38422,12
38423,17
38424,11
38425,11
38426,23
38427,22
38428,13
38429,12
38430,17
38431,11
38432,4
38433,10
38434,10
38435,14
38436,19
38437,21
38438,11
38439,2
38440,23
38441,9
38442,8
38443,17
38444,2
38445,4
38446,1
38447,3
38448,22
38449,16
38450,3
38451,21
38452,21
38453,4
38454,21
38455,24
38456,3
38457,15
38458,25
38459,12
38460,20
38461,13
38462,16
38463,18
38464,19
38465,10
38466,10
38467,15
38468,4
38469,7
38470,23
38471,7
38472,12
38473,16
38474,4
38475,23
38476,20
38477,11
38478,19
38479,9
38480,25
38481,10
38482,14
38483,2
38484,25
38485,9
38486,1
38487,23
38488,17
38489,4
38490,19
38491,8
38492,21
38493,21
38494,21
38495,24
38496,13
38497,4
38498,11
38499,17
38500,14
38501,14
38502,15
38503,20
38504,23
38505,1
38506,5
38507,3
38508,4
38509,4
38510,14
38511,2
38512,19
38513,2
38514,10
38515,17
38516,7
38517,16
38518,18
38519,18
38520,14
38521,3
38522,16
38523,17
38524,11
38525,1
38526,11
38527,12
38528,16
38529,17
38530,22
38531,13
38532,13
38533,7
38534,12
38535,4
38536,22
38537,21
38538,7
38539,17
38540,1
38541,22
38542,17
38543,7
38544,19
38545,6
38546,16
38547,12
38548,13
38549,4
38550,0
38551,5
38552,14
38553,25
38554,5
38555,17
38556,12
38557,10
38558,19
38559,17
38560,17
38561,25
38562,7
38563,21
38564,7
38565,24
38566,13
38567,20
38568,9
38569,20
38570,21
38571,20
38572,15
38573,24
38574,7
38575,1
38576,23
38577,22
38578,24
38579,13
38580,14
38581,4
38582,20
38583,0
38584,19
38585,15
38586,1
38587,25
38588,0
38589,23
38590,15
38591,22
38592,20
38593,2
38594,23
38595,25
38596,12
38597,3
38598,23
38599,25
38600,1
38601,11
38602,4
38603,8
38604,8
38605,6
38606,6
38607,11
38608,21
38609,16
38610,1
38611,16
38612,24
38613,5
38614,9
38615,4
38616,14
38617,25
38618,9
38619,0
38620,23
38621,21
38622,13
38623,12
38624,3
38625,18
38626,14
38627,24
38628,7
38629,17
38630,12
38631,13
38632,9
38633,3
38634,22
38635,10
38636,5
38637,13
38638,11
38639,2
38640,24
38641,19
38642,1
38643,20
38644,6
38645,20
38646,5
38647,17
38648,3
38649,22
38650,25
38651,2
38652,25
38653,22
38654,2
38655,14
38656,19
38657,21
38658,21
38659,5
38660,2
38661,0
38662,6
38663,3
38664,21
38665,3
38666,3
38667,14
38668,2
38669,15
38670,9
38671,17
38672,23
38673,9
38674,14
38675,12
38676,20
38677,21
38678,20
38679,13
38680,24
38681,6
38682,25
38683,6
38684,6
38685,3
38686,14
38687,8
38688,11
38689,10
38690,19
38691,10
38692,9
38693,12
38694,19
38695,19
38696,14
38697,6
38698,16
38699,4
38700,11
38701,22
38702,24
38703,17
38704,10
38705,1
38706,21
38707,10
38708,4
38709,4
38710,17
38711,3
38712,1
38713,23
38714,9
38715,9
38716,24
38717,0
38718,10
38719,22
38720,23
38721,4
38722,12
38723,10
38724,12
38725,16
38726,2
38727,23
38728,21
38729,21
38730,6
38731,23
38732,19
38733,7
38734,25
38735,14
38736,17
38737,17
38738,15
38739,3
38740,11
38741,15
38742,0
38743,21
38744,23
38745,5
38746,19
38747,23
38748,20
38749,1
38750,0
38751,12
38752,13
38753,6
38754,9
38755,3
38756,7
38757,8
38758,17
38759,15
38760,17
38761,1
38762,3
38763,17
38764,17
38765,9
38766,12
38767,10
38768,14
38769,5
38770,11
38771,11
38772,16
38773,22
38774,12
38775,16
38776,24
38777,16
38778,20
38779,2
38780,4
38781,0
38782,3
38783,7
38784,7
38785,2
38786,20
38787,22
38788,8
38789,1
38790,14
38791,22
38792,15
38793,6
38794,25
38795,8
38796,14
38797,21
38798,23
38799,3
38800,19
38801,17
38802,20
38803,10
38804,17
38805,11
38806,4
38807,1
38808,1
38809,1
38810,21
38811,1
38812,0
38813,22
38814,23
38815,21
38816,23
38817,17
38818,10
38819,21
38820,23
38821,1
38822,4
38823,6
38824,4
38825,11
38826,6
38827,12
38828,14
38829,4
38830,16
38831,23
38832,1
38833,21
38834,13
38835,13
38836,13
38837,16
38838,15
38839,25
38840,0
38841,4
38842,13
38843,8
38844,7
38845,10
38846,4
38847,10
38848,16
38849,14
38850,6
38851,19
38852,6
38853,25
38854,23
38855,17
38856,23
38857,6
38858,0
38859,23
38860,4
38861,21
38862,16
38863,4
38864,2
38865,16
38866,20
38867,16
38868,7
38869,0
38870,12
38871,6
38872,15
38873,6
38874,10
38875,24
38876,4
38877,21
38878,4
38879,5
38880,21
38881,13
38882,3
38883,21
38884,24
38885,1
38886,5
38887,1
38888,18
38889,12
38890,1
38891,1
38892,16
38893,20
38894,24
38895,24
38896,16
38897,14
38898,14
38899,22
38900,15
38901,24
38902,13
38903,15
38904,21
38905,13
38906,24
38907,25
38908,17
38909,17
38910,19
38911,1
38912,1
38913,6
38914,1
38915,18
38916,23
38917,5
38918,22
38919,20
38920,6
38921,7
38922,5
38923,15
38924,18
38925,3
38926,3
38927,16
38928,17
38929,1
38930,17
38931,13
38932,9
38933,10
38934,6
38935,18
38936,8
38937,7
38938,2
38939,5
38940,16
38941,3
38942,6
38943,9
38944,22
38945,11
38946,17
38947,0
38948,8
38949,10
38950,4
38951,21
38952,8
38953,25
38954,14
38955,7
38956,14
38957,0
38958,16
38959,22
38960,12
38961,13
38962,22
38963,1
38964,14
38965,22
38966,13
38967,15
38968,5
38969,20
38970,2
38971,2
38972,2
38973,12
38974,19
38975,14
38976,14
38977,2
38978,22
38979,3
38980,18
38981,18
38982,1
38983,23
38984,5
38985,18
38986,24
38987,22
38988,22
38989,24
38990,12
38991,13
38992,16
38993,25
38994,0
38995,10
38996,3
38997,12
38998,4
38999,17
39000,7
39001,9
39002,5
39003,1
39004,6
39005,25
39006,2
39007,13
39008,5
39009,4
39010,23
39011,7
39012,17
39013,11
39014,17
39015,20
39016,23
39017,12
39018,3
39019,4
39020,17
39021,1
39022,8
39023,10
39024,23
39025,3
39026,12
39027,25
39028,25
39029,20
39030,15
39031,22
39032,11
39033,16
39034,22
39035,10
39036,16
39037,3
39038,4
39039,21
39040,19
39041,4
39042,15
39043,0
39044,18
39045,3
39046,13
39047,17
39048,19
39049,17
39050,19
39051,14
39052,14
39053,20
39054,16
39055,2
39056,1
39057,20
39058,2
39059,7
39060,0
39061,20
39062,23
39063,22
39064,1
39065,25
39066,12
39067,3
39068,14
39069,12
39070,13
39071,1
39072,12
39073,20
39074,16
39075,13
39076,14
39077,6
39078,7
39079,17
39080,20
39081,22
39082,5
39083,7
39084,11
39085,4
39086,22
39087,5
39088,22
39089,19
39090,14
39091,17
39092,0
39093,0
39094,10
39095,24
39096,2
39097,9
39098,8
39099,13
39100,7
39101,19
39102,4
39103,23
39104,10
39105,3
39106,25
39107,13
39108,22
39109,25
39110,5
39111,9
39112,14
39113,12
39114,14
39115,10
39116,3
39117,17
39118,2
39119,14
39120,14
39121,12
39122,2
39123,13
39124,21
39125,16
39126,10
39127,18
39128,14
39129,4
39130,3
39131,17
39132,13
39133,5
39134,14
39135,1
39136,5
39137,16
39138,23
39139,5
39140,17
39141,8
39142,16
39143,14
39144,2
39145,10
39146,12
39147,3
39148,17
39149,25
39150,18
39151,20
39152,15
39153,21
39154,13
39155,5
39156,6
39157,4
39158,24
39159,23
39160,22
39161,9
39162,12
39163,20
39164,0
39165,19
39166,12
39167,1
39168,13
39169,25
39170,4
39171,15
39172,16
39173,13
39174,25
39175,0
39176,16
39177,1
39178,5
39179,17
39180,13
39181,13
39182,14
39183,4
39184,3
39185,14
39186,7
39187,12
39188,5
39189,0
39190,17
39191,9
39192,11
39193,1
39194,1
39195,12
39196,24
39197,7
39198,12
39199,17
39200,19
39201,10
39202,13
39203,2
39204,16
39205,18
39206,25
39207,1
39208,8
39209,15
39210,1
39211,17
39212,12
39213,8
39214,10
39215,12
39216,14
39217,6
39218,4
39219,17
39220,16
39221,22
39222,14
39223,12
39224,12
39225,10
39226,15
39227,23
39228,18
39229,21
39230,6
39231,18
39232,19
39233,1
39234,12
39235,18
39236,25
39237,8
39238,8
39239,0
39240,5
39241,16
39242,1
39243,12
39244,17
39245,10
39246,5
39247,22
39248,13
39249,24
39250,22
39251,0
39252,14
39253,25
39254,4
39255,20
39256,24
39257,6
39258,16
39259,10
39260,15
39261,17
39262,23
39263,22
39264,10
39265,11
39266,12
39267,1
39268,13
39269,8
39270,25
39271,12
39272,23
39273,0
39274,11
39275,0
39276,16
39277,23
39278,17
39279,22
39280,23
39281,19
39282,7
39283,22
39284,17
39285,24
39286,10
39287,16
39288,18
39289,7
39290,23
39291,13
39292,7
39293,4
39294,12
39295,20
39296,16
39297,1
39298,19
39299,16
39300,22
39301,16
39302,17
39303,13
39304,25
39305,7
39306,16
39307,12
39308,17
39309,1
39310,16
39311,23
39312,10
39313,8
39314,23
39315,20
39316,3
39317,18
39318,16
39319,15
39320,23
39321,3
39322,13
39323,18
39324,10
39325,17
39326,18
39327,14
39328,0
39329,14
39330,13
39331,17
39332,13
39333,5
39334,10
39335,25
39336,10
39337,8
39338,11
39339,1
39340,0
39341,10
39342,12
39343,0
39344,10
39345,14
39346,0
39347,16
39348,25
39349,0
39350,25
39351,16
39352,0
39353,0
39354,0
39355,15
39356,14
39357,25
39358,0
39359,10
39360,8
39361,24
39362,20
39363,19
39364,0
39365,23
39366,25
39367,18
39368,0
39369,3
39370,24
39371,16
39372,2
39373,1
39374,11
39375,25
39376,21
39377,0
39378,12
39379,24
39380,3
39381,14
39382,6
39383,13
39384,12
39385,12
39386,16
39387,25
39388,4
39389,19
39390,12
39391,21
39392,20
39393,3
39394,5
39395,7
39396,17
39397,10
39398,1
39399,0
39400,17
39401,7
39402,4
39403,16
39404,16
39405,5
39406,17
39407,1
39408,12
39409,13
39410,7
39411,7
39412,23
39413,3
39414,0
39415,25
39416,24
39417,13
39418,17
39419,17
39420,14
39421,14
39422,20
39423,6
39424,6
39425,5
39426,21
39427,9
39428,9
39429,23
39430,25
39431,10
39432,2
39433,20
39434,7
39435,17
39436,7
39437,13
39438,0
39439,17
39440,14
39441,21
39442,0
39443,19
39444,24
39445,1
39446,25
39447,6
39448,7
39449,21
39450,7
39451,14
39452,6
39453,5
39454,6
39455,0
39456,22
39457,6
39458,3
39459,5
39460,13
39461,1
39462,4
39463,4
39464,0
39465,3
39466,0
39467,17
39468,12
39469,24
39470,1
39471,12
39472,1
39473,11
39474,16
39475,13
39476,24
39477,19
39478,17
39479,13
39480,2
39481,6
39482,4
39483,14
39484,22
39485,14
39486,19
39487,0
39488,23
39489,6
39490,0
39491,1
39492,1
39493,16
39494,16
39495,10
39496,20
39497,19
39498,25
39499,12
39500,5
39501,18
39502,6
39503,14
39504,1
39505,6
39506,18
39507,16
39508,24
39509,10
39510,18
39511,24
39512,24
39513,17
39514,23
39515,15
39516,7
39517,18
39518,16
39519,25
39520,16
39521,10
39522,3
39523,2
39524,14
39525,24
39526,20
39527,19
39528,4
39529,6
39530,12
39531,5
39532,23
39533,16
39534,13
39535,24
39536,2
39537,15
39538,5
39539,18
39540,8
39541,10
39542,3
39543,5
39544,21
39545,21
39546,20
39547,13
39548,18
39549,7
39550,23
39551,10
39552,1
39553,21
39554,0
39555,23
39556,1
39557,5
39558,22
39559,4
39560,22
39561,21
39562,25
39563,0
39564,15
39565,21
39566,17
39567,4
39568,2
39569,24
39570,4
39571,16
39572,12
39573,10
39574,24
39575,0
39576,1
39577,6
39578,23
39579,17
39580,23
39581,20
39582,12
39583,24
39584,10
39585,11
39586,1
39587,0
39588,23
39589,8
39590,10
39591,1
39592,20
39593,19
39594,17
39595,1
39596,20
39597,10
39598,18
39599,12
39600,18
39601,19
39602,15
39603,25
39604,0
39605,12
39606,7
39607,19
39608,6
39609,13
39610,10
39611,6
39612,7
39613,20
39614,21
39615,24
39616,1
39617,18
39618,0
39619,22
39620,18
39621,15
39622,11
39623,2
39624,13
39625,24
39626,22
39627,20
39628,21
39629,2
39630,13
39631,21
39632,17
39633,4
39634,6
39635,19
39636,1
39637,8
39638,3
39639,17
39640,6
39641,14
39642,8
39643,22
39644,15
39645,6
39646,3
39647,23
39648,3
39649,1
39650,4
39651,3
39652,22
39653,9
39654,5
39655,2
39656,22
39657,6
39658,22
39659,4
39660,5
39661,12
39662,12
39663,14
39664,12
39665,23
39666,24
39667,17
39668,17
39669,2
39670,2
39671,12
39672,24
39673,10
39674,11
39675,10
39676,3
39677,16
39678,14
39679,4
39680,6
39681,4
39682,12
39683,9
39684,6
39685,13
39686,25
39687,16
39688,25
39689,0
39690,9
39691,1
39692,1
39693,17
39694,24
39695,10
39696,13
39697,23
39698,20
39699,16
39700,13
39701,15
39702,20
39703,6
39704,25
39705,3
39706,1
39707,7
39708,18
39709,0
39710,4
39711,22
39712,3
39713,1
39714,21
39715,13
39716,18
39717,12
39718,17
39719,3
39720,1
39721,13
39722,10
39723,3
39724,1
39725,4
39726,0
39727,14
39728,22
39729,14
39730,14
39731,21
39732,10
39733,18
39734,14
39735,1
39736,19
39737,17
39738,13
39739,2
39740,10
39741,12
39742,12
39743,3
39744,8
39745,20
39746,12
39747,4
39748,2
39749,7
39750,20
39751,17
39752,4
39753,13
39754,9
39755,11
39756,15
39757,4
39758,8
39759,18
39760,23
39761,18
39762,10
39763,16
39764,13
39765,12
39766,1
39767,6
39768,7
39769,23
39770,2
39771,3
39772,15
39773,4
39774,15
39775,20
39776,11
39777,0
39778,21
39779,10
39780,1
39781,25
39782,19
39783,1
39784,16
39785,20
39786,16
39787,4
39788,4
39789,21
39790,20
39791,2
39792,1
39793,25
39794,20
39795,16
39796,3
39797,8
39798,7
39799,11
39800,7
39801,23
39802,22
39803,16
39804,17
39805,25
39806,24
39807,15
39808,12
39809,3
39810,1
39811,7
39812,0
39813,15
39814,16
39815,7
39816,22
39817,13
39818,17
39819,24
39820,16
39821,20
39822,13
39823,7
39824,3
39825,12
39826,19
39827,23
39828,15
39829,0
39830,12
39831,20
39832,20
39833,3
39834,21
39835,15
39836,24
39837,14
39838,8
39839,3
39840,15
39841,1
39842,24
39843,14
39844,10
39845,10
39846,5
39847,17
39848,3
39849,16
39850,6
39851,1
39852,25
39853,14
39854,20
39855,15
39856,5
39857,20
39858,20
39859,13
39860,23
39861,0
39862,1
39863,7
39864,17
39865,18
39866,11
39867,10
39868,7
39869,17
39870,11
39871,7
39872,7
39873,25
39874,18
39875,10
39876,7
39877,13
39878,22
39879,25
39880,24
39881,9
39882,17
39883,8
39884,14
39885,21
39886,15
39887,12
39888,22
39889,25
39890,25
39891,2
39892,15
39893,21
39894,18
39895,1
39896,4
39897,16
39898,25
39899,2
39900,21
39901,13
39902,20
39903,1
39904,24
39905,2
39906,21
39907,17
39908,14
39909,20
39910,1
39911,20
39912,1
39913,22
39914,6
39915,2
39916,24
39917,4
39918,23
39919,24
39920,6
39921,13
39922,22
39923,18
39924,13
39925,10
39926,18
39927,17
39928,20
39929,19
39930,10
39931,12
39932,12
39933,5
39934,2
39935,16
39936,19
39937,4
39938,20
39939,11
39940,6
39941,22
39942,16
39943,12
39944,4
39945,12
39946,16
39947,12
39948,16
39949,7
39950,2
39951,15
39952,15
39953,15
39954,12
39955,21
39956,17
39957,6
39958,22
39959,12
39960,9
39961,17
39962,8
39963,16
39964,25
39965,16
39966,23
39967,12
39968,18
39969,21
39970,18
39971,3
39972,10
39973,14
39974,14
39975,6
39976,3
39977,24
39978,9
39979,19
39980,9
39981,1
39982,23
39983,19
39984,5
39985,21
39986,16
39987,15
39988,12
39989,23
39990,10
39991,18
39992,11
39993,4
39994,15
39995,10
39996,15
39997,25
39998,12
39999,14
40000,17
40001,16
40002,6
40003,3
40004,4
40005,25
40006,1
40007,0
40008,20
40009,1
40010,20
40011,13
40012,13
40013,23
40014,5
40015,1
40016,21
40017,15
40018,19
40019,12
40020,16
40021,12
40022,1
40023,19
40024,12
40025,25
40026,10
40027,14
40028,14
40029,7
40030,15
40031,14
40032,15
40033,14
40034,12
40035,15
40036,15
40037,4
40038,18
40039,23
40040,13
40041,18
40042,4
40043,1
40044,23
40045,20
40046,5
40047,7
40048,16
40049,0
40050,18
40051,16
40052,18
40053,5
40054,2
40055,9
40056,3
40057,5
40058,17
40059,19
40060,21
40061,10
40062,5
40063,12
40064,18
40065,5
40066,19
40067,16
40068,19
40069,13
40070,23
40071,15
40072,23
40073,2
40074,11
40075,10
40076,22
40077,5
40078,21
40079,4
40080,11
40081,4
40082,18
40083,19
40084,17
40085,3
40086,17
40087,2
40088,20
40089,4
40090,16
40091,23
40092,3
40093,7
40094,6
40095,19
40096,0
40097,5
40098,4
40099,14
40100,4
40101,13
40102,10
40103,14
40104,1
40105,12
40106,19
40107,23
40108,17
40109,22
40110,17
40111,20
40112,23
40113,14
40114,10
40115,7
40116,3
40117,1
40118,10
40119,6
40120,25
40121,21
40122,1
40123,21
40124,11
40125,1
40126,23
40127,25
40128,24
40129,17
40130,19
40131,6
40132,21
40133,21
40134,4
40135,11
40136,11
40137,8
40138,13
40139,22
40140,14
40141,21
40142,18
40143,24
40144,11
40145,17
40146,15
40147,2
40148,0
40149,7
40150,1
40151,1
40152,24
40153,3
40154,3
40155,10
40156,2
40157,18
40158,4
40159,1
40160,24
40161,6
40162,11
40163,7
40164,1
40165,17
40166,19
40167,16
40168,0
40169,6
40170,25
40171,23
40172,0
40173,13
40174,6
40175,10
40176,6
40177,1
40178,13
40179,17
40180,20
40181,11
40182,16
40183,21
40184,2
40185,4
40186,17
40187,4
40188,19
40189,16
40190,5
40191,4
40192,14
40193,1
40194,4
40195,11
40196,10
40197,22
40198,13
40199,19
40200,1
40201,17
40202,20
40203,3
40204,4
40205,16
40206,12
40207,18
40208,7
40209,18
40210,18
40211,4
40212,21
40213,6
40214,0
40215,18
40216,13
40217,16
40218,13
40219,3
40220,21
40221,14
40222,8
40223,0
40224,12
40225,8
40226,7
40227,2
40228,12
40229,14
40230,8
40231,3
40232,14
40233,13
40234,8
40235,14
40236,16
40237,3
40238,0
40239,10
40240,16
40241,2
40242,8
40243,17
40244,10
40245,20
40246,25
40247,7
40248,2
40249,1
40250,0
40251,2
40252,1
40253,24
40254,10
40255,21
40256,13
40257,12
40258,25
40259,12
40260,3
40261,16
40262,8
40263,1
40264,24
40265,22
40266,21
40267,20
40268,18
40269,3
40270,0
40271,16
40272,3
40273,12
40274,16
40275,5
40276,14
40277,0
40278,0
40279,2
40280,18
40281,11
40282,13
40283,18
40284,15
40285,11
40286,3
40287,23
40288,21
40289,25
40290,17
40291,23
40292,22
40293,6
40294,4
40295,16
40296,4
40297,7
40298,16
40299,14
40300,12
40301,9
40302,1
40303,20
40304,19
40305,12
40306,8
40307,7
40308,15
40309,14
40310,11
40311,14
40312,22
40313,2
40314,20
40315,14
40316,8
40317,0
40318,11
40319,22
40320,22
40321,25
40322,22
40323,15
40324,24
40325,14
40326,23
40327,3
40328,22
40329,14
40330,3
40331,21
40332,18
40333,17
40334,3
40335,14
40336,6
40337,13
40338,17
40339,12
40340,9
40341,14
40342,16
40343,18
40344,11
40345,23
40346,7
40347,12
40348,22
40349,2
40350,17
40351,24
40352,12
40353,16
40354,21
40355,17
40356,7
40357,18
40358,2
40359,15
40360,3
40361,19
40362,16
40363,15
40364,22
40365,2
40366,6
40367,17
40368,4
40369,11
40370,0
40371,17
40372,20
40373,9
40374,19
40375,3
40376,13
40377,21
40378,16
40379,18
40380,3
40381,3
40382,0
40383,3
40384,3
40385,4
40386,23
40387,7
40388,0
40389,7
40390,20
40391,23
40392,6
40393,6
40394,11
40395,17
40396,12
40397,17
40398,24
40399,25
40400,14
40401,6
40402,18
40403,15
40404,13
40405,25
40406,18
40407,17
40408,13
40409,15
40410,25
40411,15
40412,6
40413,10
40414,25
40415,12
40416,16
40417,21
40418,24
40419,23
40420,16
40421,5
40422,20
40423,2
40424,25
40425,15
40426,16
40427,19
40428,6
40429,10
40430,3
40431,1
40432,14
40433,20
40434,25
40435,13
40436,20
40437,3
40438,25
40439,6
40440,24
40441,3
40442,2
40443,25
40444,22
40445,4
40446,18
40447,5
40448,7
40449,18
40450,7
40451,16
40452,16
40453,12
40454,6
40455,15
40456,15
40457,11
40458,19
40459,11
40460,6
40461,0
40462,5
40463,21
40464,5
40465,24
40466,1
40467,19
40468,2
40469,15
40470,15
40471,16
40472,0
40473,13
40474,1
40475,7
40476,25
40477,7
40478,17
40479,17
40480,25
40481,14
40482,12
40483,21
40484,21
40485,12
40486,3
40487,24
40488,23
40489,19
40490,10
40491,18
40492,7
40493,14
40494,11
40495,10
40496,16
40497,10
40498,16
40499,14
40500,2
40501,6
40502,20
40503,22
40504,7
40505,13
40506,23
40507,12
40508,1
40509,5
40510,3
40511,12
40512,17
40513,16
40514,8
40515,9
40516,0
40517,0
40518,16
40519,0
40520,17
40521,18
40522,13
40523,22
40524,23
40525,10
40526,17
40527,8
40528,23
40529,3
40530,14
40531,6
40532,9
40533,12
40534,7
40535,20
40536,11
40537,10
40538,1
40539,18
40540,0
40541,15
40542,6
40543,23
40544,24
40545,20
40546,2
40547,8
40548,12
40549,25
40550,22
40551,5
40552,25
40553,22
40554,11
40555,5
40556,11
40557,16
40558,4
40559,24
40560,25
40561,7
40562,17
40563,19
40564,22
40565,23
40566,16
40567,12
40568,19
40569,21
40570,16
40571,2
40572,21
40573,2
40574,17
40575,13
40576,14
40577,22
40578,12
40579,0
40580,0
40581,24
40582,18
40583,6
40584,6
40585,15
40586,18
40587,23
40588,20
40589,25
40590,7
40591,6
40592,24
40593,17
40594,14
40595,11
40596,17
40597,25
40598,12
40599,19
40600,9
40601,0
40602,3
40603,21
40604,21
40605,19
40606,25
40607,3
40608,15
40609,20
40610,12
40611,23
40612,2
40613,3
40614,10
40615,1
40616,13
40617,1
40618,21
40619,10
40620,4
40621,18
40622,25
40623,17
40624,13
40625,21
40626,11
40627,20
40628,3
40629,17
40630,14
40631,2
40632,15
40633,23
40634,15
40635,25
40636,0
40637,17
40638,23
40639,25
40640,7
40641,4
40642,15
40643,10
40644,16
40645,18
40646,20
40647,23
40648,10
40649,4
40650,0
40651,14
40652,5
40653,16
40654,16
40655,22
40656,4
40657,12
40658,20
40659,7
40660,5
40661,5
40662,4
40663,7
40664,14
40665,12
40666,19
40667,21
40668,15
40669,25
40670,23
40671,5
40672,11
40673,14
40674,1
40675,18
40676,14
40677,10
40678,4
40679,23
40680,10
40681,4
40682,22
40683,15
40684,8
40685,24
40686,14
40687,1
40688,22
40689,7
40690,17
40691,22
40692,4
40693,5
40694,23
40695,8
40696,25
40697,11
40698,6
40699,10
40700,16
40701,2
40702,19
40703,14
40704,10
40705,13
40706,2
40707,3
40708,10
40709,25
40710,13
40711,16
40712,6
40713,6
40714,16
40715,4
40716,17
40717,10
40718,8
40719,21
40720,1
40721,16
40722,20
40723,13
40724,10
40725,21
40726,0
40727,18
40728,13
40729,1
40730,10
40731,5
40732,9
40733,3
40734,12
40735,2
40736,7
40737,4
40738,14
40739,13
40740,15
40741,21
40742,12
40743,5
40744,22
40745,1
40746,1
40747,2
40748,20
40749,3
40750,21
40751,12
40752,15
40753,21
40754,7
40755,11
40756,8
40757,23
40758,18
40759,17
40760,21
40761,13
40762,14
40763,14
40764,25
40765,17
40766,12
40767,1
40768,17
40769,20
40770,10
40771,7
40772,22
40773,25
40774,22
40775,24
40776,15
40777,9
40778,1
40779,18
40780,12
40781,13
40782,14
40783,7
40784,14
40785,17
40786,1
40787,13
40788,23
40789,14
40790,7
40791,25
40792,20
40793,10
40794,22
40795,4
40796,18
40797,17
40798,13
40799,10
40800,23
40801,19
40802,25
40803,4
40804,9
40805,4
40806,1
40807,25
40808,12
40809,11
40810,18
40811,22
40812,22
40813,11
40814,21
40815,21
40816,3
40817,25
40818,6
40819,22
40820,5
40821,7
40822,3
40823,15
40824,15
40825,5
40826,0
40827,22
40828,7
40829,10
40830,20
40831,15
40832,1
40833,20
40834,14
40835,15
40836,13
40837,2
40838,8
40839,4
40840,18
40841,0
40842,13
40843,10
40844,9
40845,18
40846,3
40847,23
40848,25
40849,12
40850,10
40851,7
40852,4
40853,21
40854,9
40855,22
40856,24
40857,13
40858,5
40859,7
40860,7
40861,12
40862,23
40863,20
40864,2
40865,14
40866,6
40867,15
40868,19
40869,18
40870,5
40871,23
40872,16
40873,5
40874,19
40875,6
40876,6
40877,10
40878,13
40879,17
40880,10
40881,20
40882,13
40883,11
40884,5
40885,18
40886,25
40887,9
40888,9
40889,22
40890,5
40891,0
40892,5
40893,7
40894,12
40895,8
40896,2
40897,18
40898,1
40899,11
40900,6
40901,23
40902,14
40903,2
40904,4
40905,0
40906,8
40907,23
40908,24
40909,17
40910,14
40911,20
40912,7
40913,4
40914,12
40915,23
40916,11
40917,16
40918,13
40919,6
40920,17
40921,15
40922,18
40923,0
40924,22
40925,18
40926,3
40927,15
40928,2
40929,9
40930,3
40931,4
40932,5
40933,24
40934,12
40935,25
40936,1
40937,8
40938,24
40939,9
40940,17
40941,16
40942,7
40943,1
40944,18
40945,2
40946,8
40947,10
40948,14
40949,6
40950,7
40951,2
40952,0
40953,22
40954,2
40955,17
40956,13
40957,6
40958,7
40959,6
40960,8
40961,0
40962,18
40963,13
40964,7
40965,1
40966,13
40967,17
40968,20
40969,3
40970,15
40971,5
40972,15
40973,2
40974,23
40975,22
40976,23
40977,22
40978,7
40979,1
40980,18
40981,4
40982,11
40983,21
40984,2
40985,0
40986,22
40987,2
40988,12
40989,21
40990,21
40991,16
40992,5
40993,12
40994,12
40995,20
40996,4
40997,17
40998,1
40999,16
41000,24
41001,10
41002,11
41003,12
41004,3
41005,22
41006,12
41007,13
41008,17
41009,23
41010,18
41011,22
41012,6
41013,5
41014,12
41015,12
41016,0
41017,12
41018,6
41019,3
41020,12
41021,22
41022,13
41023,14
41024,13
41025,3
41026,22
41027,7
41028,11
41029,14
41030,14
41031,5
41032,1
41033,16
41034,25
41035,23
41036,22
41037,25
41038,15
41039,23
41040,21
41041,10
41042,18
41043,1
41044,22
41045,17
41046,9
41047,15
41048,1
41049,10
41050,18
41051,25
41052,21
41053,17
41054,12
41055,15
41056,12
41057,19
41058,16
41059,11
41060,23
41061,2
41062,22
41063,0
41064,13
41065,0
41066,4
41067,8
41068,13
41069,1
41070,9
41071,7
41072,3
41073,12
41074,18
41075,4
41076,16
41077,9
41078,16
41079,12
41080,17
41081,19
41082,16
41083,9
41084,2
41085,2
41086,22
41087,16
41088,4
41089,25
41090,14
41091,10
41092,3
41093,0
41094,15
41095,10
41096,0
41097,8
41098,11
41099,5
41100,3
41101,6
41102,14
41103,14
41104,21
41105,4
41106,13
41107,23
41108,1
41109,9
41110,1
41111,2
41112,5
41113,2
41114,0
41115,20
41116,22
41117,7
41118,22
41119,18
41120,14
41121,0
41122,20
41123,18
41124,20
41125,18
41126,24
41127,1
41128,14
41129,25
41130,18
41131,17
41132,21
41133,1
41134,6
41135,16
41136,15
41137,17
41138,7
41139,7
41140,13
41141,0
41142,15
41143,17
41144,19
41145,10
41146,16
41147,1
41148,0
41149,13
41150,5
41151,16
41152,18
41153,14
41154,14
41155,14
41156,19
41157,21
41158,16
41159,16
41160,6
41161,16
41162,1
41163,0
41164,24
41165,15
41166,22
41167,10
41168,15
41169,17
41170,23
41171,23
41172,20
41173,19
41174,10
41175,15
41176,14
41177,22
41178,7
41179,17
41180,19
41181,14
41182,16
41183,13
41184,13
41185,5
41186,14
41187,17
41188,16
41189,21
41190,11
41191,22
41192,14
41193,1
41194,12
41195,25
41196,16
41197,22
41198,18
41199,25
41200,7
41201,12
41202,6
41203,23
41204,6
