id,flag_b
CBY224K,0
CBY22AK,0
CBY22NK,0
CBY232K,0
CBY233K,1
CBY23CK,0
CBY23FK,0
CBY23GK,0
CBY23YK,1
CBY24AK,0
CBY24FK,1
CBY24HK,0
CBY24NK,0
CBY258K,0
CBY25DK,0
CBY26LK,0
CBY26TK,0
CBY271K,0
CBY27TK,0
CBY27UK,0
CBY282K,0
CBY288K,0
CBY28FK,0
CBY28HK,0
CBY28TK,1
CBY28ZK,0
CBY29FK,0
CBY2A5K,0
CBY2AEK,0
CBY2AHK,0
CBY2ATK,0
CBY2AYK,0
CBY2B7K,0
CBY2BAK,1
CBY2BGK,0
CBY2BUK,0
CBY2C3K,0
CBY2C9K,0
CBY2CGK,0
CBY2CZK,1
CBY2DCK,0
CBY2E5K,0
CBY2E8K,0
CBY2F2K,0
CBY2F3K,0
CBY2F5K,0
CBY2F7K,0
CBY2FPK,0
CBY2FUK,0
CBY2GFK,0
CBY2I7K,0
CBY2ILK,1
CBY2IUK,0
CBY2IWK,0
CBY2J8K,0
CBY2JXK,0
CBY2JYK,0
CBY2K9K,1
CBY2KHK,0
CBY2KKK,0
CBY2KTK,0
CBY2KYK,1
CBY2L7K,0
CBY2LRK,0
CBY2M6K,1
CBY2M9K,1
CBY2MMK,0
CBY2NEK,0
CBY2O7K,0
CBY2ORK,0
CBY2OWK,0
CBY2P3K,0
CBY2P4K,0
CBY2P8K,0
CBY2PCK,0
CBY2PIK,0
CBY2PJK,0
CBY2PNK,0
CBY2POK,0
CBY2Q2K,0
CBY2QGK,0
CBY2R9K,0
CBY2RRK,0
CBY2RTK,0
CBY2SDK,0
CBY2SKK,0
CBY2SUK,0
CBY2T1K,0
CBY2T6K,0
CBY2T8K,0
CBY2TSK,0
CBY2TTK,0
CBY2U4K,0
CBY2UMK,0
CBY2UUK,0
CBY2VIK,0
CBY2VJK,1
CBY2VQK,0
CBY2WBK,1
CBY2WCK,0
CBY2WIK,0
CBY2XAK,0
CBY2XEK,1
CBY2XGK,0
CBY2XIK,0
CBY2XQK,0
CBY2XVK,0
CBY2YKK,0
CBY2YSK,0
CBY2ZHK,0
CBY2ZMK,0
CBY30OK,0
CBY30RK,1
CBY30XK,0
CBY31GK,0
CBY31VK,0
CBY328K,0
CBY32HK,1
CBY32IK,0
CBY32LK,0
CBY32UK,0
CBY330K,0
CBY332K,1
CBY337K,1
CBY33CK,0
CBY33IK,0
CBY33YK,0
CBY345K,0
CBY348K,0
CBY34AK,0
CBY34CK,0
CBY34JK,1
CBY34XK,0
CBY35FK,0
CBY35HK,0
CBY360K,0
CBY366K,0
CBY369K,0
CBY36BK,0
CBY36IK,0
CBY36MK,0
CBY36QK,0
CBY38WK,0
CBY392K,0
CBY39DK,0
CBY39UK,1
CBY39VK,0
CBY39YK,0
CBY3A5K,0
CBY3A7K,0
CBY3A8K,0
CBY3AAK,0
CBY3AGK,1
CBY3AKK,0
CBY3B1K,0
CBY3BLK,1
CBY3BPK,0
CBY3C0K,0
CBY3C3K,0
CBY3C4K,1
CBY3C6K,0
CBY3CQK,0
CBY3DGK,0
CBY3DHK,0
CBY3DOK,0
CBY3DUK,1
CBY3E6K,1
CBY3FLK,0
CBY3FVK,0
CBY3FZK,0
CBY3G1K,0
CBY3GDK,0
CBY3GIK,0
CBY3GQK,0
CBY3GUK,1
CBY3HCK,0
CBY3HHK,0
CBY3HRK,0
CBY3IAK,0
CBY3J3K,0
CBY3JCK,0
CBY3JFK,1
CBY3JQK,0
CBY3JZK,1
CBY3K5K,1
CBY3K7K,0
CBY3KLK,0
CBY3KPK,1
CBY3KQK,1
CBY3KUK,0
CBY3LEK,1
CBY3LPK,0
CBY3M6K,1
CBY3MPK,1
CBY3MWK,1
CBY3N5K,0
CBY3N7K,0
CBY3N9K,0
CBY3NAK,0
CBY3O1K,0
CBY3O5K,0
CBY3O6K,0
CBY3ODK,0
CBY3P3K,0
CBY3PNK,0
CBY3PTK,0
CBY3RCK,1
CBY3RGK,1
CBY3RHK,0
CBY3RSK,0
CBY3RUK,1
CBY3RZK,0
CBY3S4K,0
CBY3SCK,0
CBY3T1K,0
CBY3T2K,0
CBY3TDK,0
CBY3TSK,0
CBY3UDK,0
CBY3UKK,0
CBY3ULK,1
CBY3UXK,0
CBY3UZK,0
CBY3V6K,0
CBY3VDK,0
CBY3VHK,0
CBY3VJK,0
CBY3VNK,0
CBY3VUK,1
CBY3WSK,0
CBY3X2K,0
CBY3XEK,0
CBY3XGK,0
CBY3Y0K,0
CBY3Y3K,0
CBY3YCK,0
CBY3YJK,0
CBY3Z3K,0
CBY3Z6K,0
CBY3ZAK,0
CBY3ZGK,0
CBY3ZIK,1
CBY3ZLK,0
CBY3ZOK,0
CBY3ZSK,0
CBY3ZWK,1
CBY3ZYK,0
CBY40AK,0
CBY40DK,0
CBY40HK,0
CBY418K,0
CBY41HK,0
CBY41TK,0
CBY41WK,0
CBY41YK,0
CBY421K,1
CBY423K,0
CBY428K,0
CBY42CK,0
CBY42DK,0
CBY42XK,0
CBY430K,0
CBY439K,0
CBY43RK,0
CBY43ZK,0
CBY441K,0
CBY44FK,0
CBY44NK,0
CBY44QK,0
CBY452K,1
CBY455K,0
CBY456K,0
CBY458K,0
CBY45CK,0
CBY45DK,0
CBY45IK,1
CBY45OK,0
CBY45ZK,0
CBY462K,0
CBY46RK,0
CBY46UK,0
CBY46XK,0
CBY47CK,0
CBY47IK,0
CBY47OK,0
CBY47UK,1
CBY47VK,0
CBY487K,0
CBY48OK,0
CBY48SK,0
CBY48ZK,1
CBY494K,0
CBY498K,0
CBY49GK,0
CBY49NK,1
CBY49RK,0
CBY49SK,0
CBY49TK,0
CBY4AOK,1
CBY4ASK,0
CBY4AWK,1
CBY4B7K,1
CBY4B8K,0
CBY4BFK,0
CBY4BKK,0
CBY4BVK,0
CBY4C0K,1
CBY4C8K,0
CBY4CPK,0
CBY4CTK,0
CBY4D3K,0
CBY4DWK,0
CBY4E7K,0
CBY4ELK,0
CBY4EVK,0
CBY4F4K,0
CBY4F6K,0
CBY4FSK,0
CBY4G3K,0
CBY4GXK,0
CBY4GYK,0
CBY4GZK,0
CBY4H0K,0
CBY4H7K,0
CBY4HOK,0
CBY4I6K,0
CBY4IQK,0
CBY4ISK,1
CBY4KBK,0
CBY4KGK,0
CBY4KLK,0
CBY4KQK,1
CBY4LSK,0
CBY4M3K,0
CBY4M8K,0
CBY4N6K,1
CBY4NDK,0
CBY4NPK,0
CBY4NVK,0
CBY4OTK,0
CBY4OYK,0
CBY4OZK,0
CBY4P0K,0
CBY4P7K,0
CBY4Q1K,0
CBY4R6K,0
CBY4RCK,1
CBY4S8K,0
CBY4SMK,0
CBY4SRK,1
CBY4T7K,0
CBY4TIK,0
CBY4U4K,0
CBY4U7K,0
CBY4UKK,0
CBY4V8K,0
CBY4VJK,0
CBY4VYK,1
CBY4W1K,0
CBY4W9K,0
CBY4WWK,1
CBY4WXK,0
CBY4X2K,0
CBY4XAK,0
CBY4XEK,1
CBY4XMK,1
CBY4XWK,0
CBY4XYK,0
CBY4Y2K,0
CBY4YHK,1
CBY4YSK,0
CBY4YYK,0
CBY4YZK,0
CBY4Z4K,0
CBY4ZMK,1
CBY4ZRK,0
CBY4ZSK,1
CBY4ZVK,1
CBY505K,0
CBY50AK,0
CBY50GK,0
CBY511K,0
CBY517K,0
CBY51FK,1
CBY51KK,1
CBY51PK,0
CBY51RK,0
CBY51ZK,0
CBY520K,0
CBY523K,0
CBY52MK,0
CBY52YK,0
CBY535K,1
CBY537K,0
CBY53LK,0
CBY53TK,0
CBY545K,0
CBY546K,0
CBY54GK,0
CBY54SK,0
CBY54VK,0
CBY550K,0
CBY552K,0
CBY55KK,1
CBY55ZK,0
CBY562K,0
CBY565K,0
CBY568K,0
CBY56DK,0
CBY56FK,0
CBY56GK,0
CBY56KK,0
CBY56OK,0
CBY56PK,0
CBY56YK,1
CBY571K,0
CBY575K,0
CBY57OK,0
CBY588K,0
CBY591K,0
CBY596K,0
CBY59AK,0
CBY59DK,1
CBY5A3K,0
CBY5ADK,1
CBY5AIK,0
CBY5AJK,0
CBY5ATK,1
CBY5AYK,0
CBY5B2K,0
CBY5B7K,0
CBY5BDK,0
CBY5BFK,0
CBY5BKK,0
CBY5BOK,0
CBY5BPK,0
CBY5C0K,1
CBY5C1K,0
CBY5CNK,0
CBY5COK,1
CBY5CYK,0
CBY5D4K,0
CBY5D7K,0
CBY5DQK,0
CBY5DRK,0
CBY5DTK,0
CBY5E0K,0
CBY5E3K,0
CBY5E5K,0
CBY5EDK,0
CBY5EFK,1
CBY5EOK,0
CBY5FDK,1
CBY5FLK,0
CBY5FSK,0
CBY5G5K,0
CBY5GNK,0
CBY5GQK,0
CBY5GZK,0
CBY5H6K,0
CBY5I1K,0
CBY5I8K,0
CBY5IAK,0
CBY5IIK,1
CBY5IJK,0
CBY5ITK,0
CBY5IWK,0
CBY5JQK,0
CBY5JZK,0
CBY5K5K,1
CBY5K8K,0
CBY5KAK,0
CBY5KUK,1
CBY5KWK,0
CBY5M8K,0
CBY5M9K,0
CBY5MGK,0
CBY5MQK,0
CBY5N2K,1
CBY5NIK,0
CBY5NNK,0
CBY5NUK,0
CBY5NWK,1
CBY5NZK,0
CBY5O6K,1
CBY5OAK,0
CBY5OBK,0
CBY5OGK,1
CBY5OQK,0
CBY5OZK,1
CBY5PLK,0
CBY5PWK,0
CBY5QIK,0
CBY5QOK,0
CBY5QWK,0
CBY5QXK,0
CBY5RFK,1
CBY5RMK,0
CBY5ROK,0
CBY5RUK,0
CBY5RVK,0
CBY5SBK,0
CBY5SHK,0
CBY5SOK,0
CBY5T0K,1
CBY5T2K,0
CBY5TAK,1
CBY5TDK,0
CBY5TOK,0
CBY5TQK,0
CBY5U1K,0
CBY5U2K,0
CBY5UAK,0
CBY5UBK,0
CBY5V9K,1
CBY5VAK,0
CBY5VEK,0
CBY5WNK,1
CBY5WOK,0
CBY5WQK,0
CBY5WWK,0
CBY5X3K,0
CBY5XBK,0
CBY5XGK,0
CBY5XLK,1
CBY5XRK,0
CBY5YXK,1
CBY5Z2K,1
CBY5ZKK,0
CBY5ZQK,0
CBY5ZTK,0
CBY5ZUK,0
CBY5ZXK,0
CBY5ZZK,0
CBY600K,1
CBY601K,0
CBY60GK,0
CBY60IK,0
CBY60MK,0
CBY60TK,0
CBY60VK,0
CBY60XK,0
CBY618K,0
CBY61AK,1
CBY61QK,0
CBY624K,0
CBY625K,0
CBY62FK,0
CBY62KK,0
CBY62MK,0
CBY62NK,0
CBY62YK,0
CBY634K,1
CBY63GK,0
CBY64EK,0
CBY64VK,1
CBY651K,0
CBY65IK,1
CBY65TK,0
CBY65XK,0
CBY661K,0
CBY663K,0
CBY66FK,1
CBY66TK,0
CBY66WK,1
CBY66XK,0
CBY673K,0
CBY679K,0
CBY67YK,0
CBY683K,0
CBY684K,0
CBY68PK,0
CBY69CK,0
CBY69IK,0
CBY69KK,0
CBY69OK,0
CBY69XK,1
CBY6A9K,0
CBY6B1K,0
CBY6B8K,0
CBY6C1K,0
CBY6CHK,0
CBY6CLK,0
CBY6CMK,0
CBY6CRK,0
CBY6CYK,0
CBY6D7K,0
CBY6DAK,0
CBY6DEK,0
CBY6DFK,0
CBY6DOK,0
CBY6DUK,0
CBY6DVK,0
CBY6E9K,0
CBY6ENK,0
CBY6ESK,0
CBY6EYK,0
CBY6F0K,0
CBY6FKK,0
CBY6FRK,0
CBY6GLK,0
CBY6GYK,0
CBY6H7K,0
CBY6H9K,0
CBY6HBK,0
CBY6HHK,0
CBY6HPK,0
CBY6HSK,0
CBY6HZK,0
CBY6I4K,0
CBY6I5K,0
CBY6I8K,0
CBY6I9K,0
CBY6IAK,0
CBY6IJK,0
CBY6IWK,0
CBY6J3K,0
CBY6J8K,0
CBY6JEK,0
CBY6JIK,0
CBY6JKK,0
CBY6JSK,0
CBY6JUK,0
CBY6K4K,0
CBY6KHK,0
CBY6KNK,0
CBY6LGK,0
CBY6LOK,0
CBY6LQK,0
CBY6M6K,0
CBY6M8K,0
CBY6NEK,0
CBY6NKK,0
CBY6NPK,0
CBY6O9K,0
CBY6OLK,0
CBY6OPK,0
CBY6OWK,0
CBY6PWK,0
CBY6QUK,0
CBY6R5K,0
CBY6RHK,0
CBY6ROK,0
CBY6RRK,0
CBY6RTK,1
CBY6RVK,0
CBY6S4K,0
CBY6S6K,0
CBY6S7K,0
CBY6SAK,0
CBY6SBK,1
CBY6SQK,0
CBY6SSK,0
CBY6SUK,0
CBY6T1K,0
CBY6TAK,0
CBY6TFK,0
CBY6TGK,1
CBY6TIK,0
CBY6TMK,0
CBY6U4K,0
CBY6UCK,0
CBY6V0K,0
CBY6VMK,0
CBY6VVK,0
CBY6W9K,0
CBY6WCK,0
CBY6WEK,0
CBY6WIK,0
CBY6X0K,0
CBY6X4K,0
CBY6X5K,0
CBY6XGK,0
CBY6XHK,0
CBY6XMK,0
CBY6XOK,0
CBY6XXK,0
CBY6Y9K,1
CBY6YSK,0
CBY6ZCK,0
CBY6ZFK,1
CBY707K,0
CBY70AK,0
CBY70PK,0
CBY70QK,0
CBY710K,1
CBY711K,0
CBY716K,1
CBY71HK,0
CBY71ZK,0
CBY72PK,0
CBY73EK,0
CBY73NK,1
CBY73WK,0
CBY74AK,0
CBY759K,0
CBY75HK,0
CBY75KK,0
CBY75QK,1
CBY75RK,1
CBY75ZK,0
CBY765K,0
CBY768K,0
CBY76JK,0
CBY76PK,0
CBY76VK,1
CBY770K,1
CBY77VK,0
CBY784K,0
CBY789K,0
CBY78HK,0
CBY78QK,0
CBY791K,0
CBY79GK,0
CBY79LK,0
CBY7A1K,0
CBY7A7K,0
CBY7B3K,0
CBY7B9K,0
CBY7BCK,0
CBY7BJK,0
CBY7BPK,0
CBY7BQK,0
CBY7BWK,0
CBY7C4K,0
CBY7C7K,0
CBY7CDK,1
CBY7CLK,0
CBY7CQK,0
CBY7CRK,0
CBY7D1K,0
CBY7DBK,0
CBY7DDK,0
CBY7DMK,0
CBY7DNK,0
CBY7DUK,0
CBY7E4K,0
CBY7E9K,0
CBY7EAK,0
CBY7ESK,0
CBY7EUK,0
CBY7EVK,0
CBY7F2K,0
CBY7F8K,0
CBY7FHK,1
CBY7FJK,0
CBY7G1K,0
CBY7G8K,0
CBY7G9K,0
CBY7GCK,0
CBY7GJK,0
CBY7GLK,0
CBY7GMK,0
CBY7H8K,0
CBY7HAK,0
CBY7IEK,0
CBY7IJK,0
CBY7JFK,0
CBY7JMK,0
CBY7JZK,0
CBY7K2K,0
CBY7K9K,0
CBY7KBK,0
CBY7KNK,1
CBY7KQK,0
CBY7KXK,0
CBY7M6K,0
CBY7M8K,0
CBY7MBK,0
CBY7MOK,0
CBY7MUK,0
CBY7N2K,0
CBY7N8K,0
CBY7NIK,0
CBY7NXK,0
CBY7O8K,0
CBY7O9K,0
CBY7P5K,0
CBY7PTK,0
CBY7PXK,0
CBY7QEK,0
CBY7QOK,0
CBY7R6K,0
CBY7R7K,0
CBY7RGK,0
CBY7RKK,0
CBY7RPK,0
CBY7RZK,0
CBY7S4K,1
CBY7S5K,0
CBY7S6K,0
CBY7S9K,0
CBY7SOK,0
CBY7T7K,0
CBY7T9K,0
CBY7TAK,0
CBY7TEK,0
CBY7TIK,0
CBY7TNK,0
CBY7TQK,0
CBY7TRK,0
CBY7TTK,0
CBY7TWK,0
CBY7U0K,0
CBY7U8K,0
CBY7UWK,0
CBY7UXK,1
CBY7VCK,0
CBY7VMK,0
CBY7VVK,0
CBY7VXK,0
CBY7W8K,0
CBY7WDK,0
CBY7WHK,0
CBY7WLK,0
CBY7WRK,1
CBY7X2K,0
CBY7X3K,0
CBY7X4K,1
CBY7XAK,0
CBY7XEK,0
CBY7XSK,0
CBY7XTK,0
CBY7XYK,0
CBY7YGK,1
CBY7YMK,1
CBY7YWK,0
CBY7YYK,0
CBY7Z2K,1
CBY7ZEK,0
CBY7ZVK,0
CBY80AK,0
CBY80RK,0
CBY80WK,0
CBY80YK,0
CBY810K,0
CBY817K,0
CBY82CK,0
CBY82HK,0
CBY82PK,0
CBY833K,0
CBY83BK,0
CBY83CK,0
CBY842K,0
CBY846K,0
CBY84AK,1
CBY84DK,0
CBY853K,1
CBY85RK,0
CBY864K,1
CBY866K,0
CBY86BK,0
CBY86EK,0
CBY86GK,1
CBY86VK,0
CBY86XK,0
CBY86ZK,1
CBY870K,1
CBY875K,0
CBY876K,0
CBY878K,0
CBY87CK,1
CBY87DK,0
CBY87EK,0
CBY87JK,0
CBY87ZK,0
CBY880K,0
CBY889K,0
CBY88AK,0
CBY88IK,0
CBY88QK,0
CBY88ZK,0
CBY89CK,0
CBY89XK,0
CBY89ZK,0
CBY8AJK,0
CBY8AKK,0
CBY8BCK,0
CBY8BFK,1
CBY8C0K,0
CBY8C3K,0
CBY8CBK,0
CBY8D0K,0
CBY8D7K,0
CBY8DWK,0
CBY8DYK,0
CBY8DZK,0
CBY8ETK,0
CBY8FGK,0
CBY8FLK,0
CBY8FOK,0
CBY8FRK,0
CBY8FTK,0
CBY8FWK,0
CBY8GFK,0
CBY8GQK,0
CBY8HFK,0
CBY8HHK,0
CBY8HPK,0
CBY8HRK,0
CBY8HSK,0
CBY8I8K,0
CBY8IGK,0
CBY8IYK,0
CBY8IZK,0
CBY8JIK,1
CBY8KFK,0
CBY8L6K,0
CBY8LGK,0
CBY8MDK,0
CBY8MRK,0
CBY8NQK,0
CBY8NWK,0
CBY8NZK,0
CBY8O5K,0
CBY8ONK,0
CBY8P6K,0
CBY8PVK,0
CBY8Q0K,0
CBY8Q4K,0
CBY8Q8K,0
CBY8QNK,0
CBY8QOK,0
CBY8QQK,0
CBY8R4K,0
CBY8RAK,0
CBY8RCK,0
CBY8RPK,0
CBY8RVK,0
CBY8S5K,0
CBY8S9K,0
CBY8SLK,0
CBY8SRK,1
CBY8TEK,0
CBY8TFK,0
CBY8TUK,0
CBY8TZK,0
CBY8U0K,0
CBY8U1K,0
CBY8U4K,0
CBY8UDK,1
CBY8UTK,0
CBY8V1K,1
CBY8V3K,0
CBY8V6K,0
CBY8V9K,0
CBY8VLK,0
CBY8WOK,0
CBY8X5K,1
CBY8XMK,0
CBY8XOK,0
CBY8YHK,0
CBY8YIK,0
CBY8YMK,0
CBY8YRK,0
CBY8ZCK,0
CBY90FK,1
CBY90IK,0
CBY90KK,0
CBY90OK,0
CBY90WK,0
CBY91GK,0
CBY91MK,0
CBY91RK,0
CBY922K,0
CBY925K,0
CBY928K,1
CBY931K,1
CBY933K,0
CBY936K,0
CBY938K,0
CBY93JK,1
CBY93KK,1
CBY93UK,1
CBY943K,0
CBY94CK,0
CBY94EK,0
CBY94LK,0
CBY94SK,0
CBY94WK,0
CBY956K,0
CBY959K,0
CBY95TK,0
CBY95YK,0
CBY960K,0
CBY961K,0
CBY96IK,0
CBY96UK,0
CBY96ZK,0
CBY978K,1
CBY97FK,1
CBY97KK,0
CBY98BK,0
CBY98DK,0
CBY98HK,0
CBY98UK,1
CBY998K,0
CBY99HK,0
CBY9A8K,0
CBY9ADK,0
CBY9AEK,0
CBY9AHK,0
CBY9B3K,0
CBY9B4K,1
CBY9BDK,0
CBY9BPK,0
CBY9BUK,0
CBY9C6K,0
CBY9CCK,0
CBY9CYK,0
CBY9CZK,0
CBY9D6K,0
CBY9DBK,1
CBY9DEK,1
CBY9DGK,0
CBY9DIK,0
CBY9DYK,0
CBY9E0K,0
CBY9E5K,0
CBY9E9K,0
CBY9EJK,0
CBY9EOK,0
CBY9F1K,0
CBY9F9K,0
CBY9FBK,0
CBY9FNK,0
CBY9G7K,0
CBY9GJK,0
CBY9GOK,1
CBY9GQK,0
CBY9HDK,0
CBY9HQK,0
CBY9I6K,0
CBY9ILK,0
CBY9IVK,1
CBY9J2K,0
CBY9J6K,0
CBY9J8K,0
CBY9JDK,0
CBY9JEK,0
CBY9JTK,0
CBY9K3K,0
CBY9KFK,0
CBY9KKK,0
CBY9KYK,0
CBY9L6K,0
CBY9L8K,0
CBY9LCK,0
CBY9LHK,0
CBY9M0K,0
CBY9M4K,0
CBY9MHK,1
CBY9MUK,0
CBY9N2K,0
CBY9NAK,0
CBY9NBK,1
CBY9NCK,0
CBY9OHK,1
CBY9OQK,0
CBY9OTK,0
CBY9OVK,0
CBY9P1K,0
CBY9P8K,0
CBY9PHK,0
CBY9PKK,1
CBY9PNK,0
CBY9PQK,1
CBY9PRK,0
CBY9Q2K,0
CBY9Q4K,0
CBY9Q7K,0
CBY9Q9K,1
CBY9QFK,0
CBY9QMK,0
CBY9QZK,0
CBY9R7K,0
CBY9RCK,0
CBY9S2K,0
CBY9T2K,0
CBY9T9K,0
CBY9TLK,1
CBY9TNK,1
CBY9U7K,0
CBY9UDK,0
CBY9UEK,0
CBY9UIK,0
CBY9UMK,1
CBY9UPK,0
CBY9UXK,0
CBY9V4K,1
CBY9VDK,0
CBY9VHK,1
CBY9VLK,0
CBY9VQK,0
CBY9VVK,0
CBY9VWK,0
CBY9W3K,0
CBY9WCK,0
CBY9WIK,0
CBY9WJK,0
CBY9X5K,0
CBY9XEK,0
CBY9XIK,0
CBY9YGK,0
CBY9YRK,0
CBY9ZEK,0
CBY9ZLK,0
CBY9ZMK,0
CBY9ZPK,0
CBY9ZTK,0
CBY9ZZK,0
CBYA09K,0
CBYA0AK,1
CBYA0CK,0
CBYA0FK,0
CBYA0MK,0
CBYA0TK,0
CBYA11K,0
CBYA19K,0
CBYA1PK,1
CBYA1WK,0
CBYA23K,0
CBYA24K,0
CBYA2SK,0
CBYA35K,0
CBYA39K,0
CBYA3XK,0
CBYA4SK,0
CBYA4UK,0
CBYA5ZK,0
CBYA69K,0
CBYA6DK,0
CBYA6JK,0
CBYA6OK,0
CBYA7GK,0
CBYA7TK,0
CBYA7VK,0
CBYA7YK,0
CBYA80K,0
CBYA8CK,1
CBYAAKK,0
CBYAAYK,0
CBYABBK,0
CBYABOK,0
CBYABWK,0
CBYACEK,0
CBYACGK,0
CBYACZK,0
CBYADLK,0
CBYADWK,0
CBYADYK,0
CBYADZK,0
CBYAEDK,1
CBYAEMK,0
CBYAETK,0
CBYAFHK,0
CBYAFLK,0
CBYAFPK,0
CBYAFTK,0
CBYAFYK,0
CBYAG4K,0
CBYAGHK,0
CBYAGQK,0
CBYAH2K,0
CBYAHGK,1
CBYAHJK,0
CBYAHKK,0
CBYAHMK,0
CBYAHNK,0
CBYAHXK,0
CBYAIMK,0
CBYAIZK,0
CBYAJ4K,0
CBYAJDK,0
CBYAJOK,0
CBYAJUK,0
CBYAK0K,0
CBYAKDK,0
CBYAKEK,0
CBYAKJK,0
CBYAKLK,0
CBYAM1K,0
CBYAM4K,0
CBYAN1K,0
CBYAN5K,1
CBYANDK,0
CBYANGK,0
CBYANKK,0
CBYANRK,0
CBYAO2K,0
CBYAOCK,0
CBYAP1K,0
CBYAPIK,0
CBYAPMK,0
CBYAPXK,1
CBYAQ3K,0
CBYAQ9K,0
CBYAQJK,0
CBYAQNK,0
CBYAQOK,0
CBYAQPK,1
CBYAQTK,0
CBYAQUK,0
CBYAQWK,1
CBYAR2K,0
CBYAR5K,0
CBYARGK,0
CBYARJK,0
CBYARKK,0
CBYAROK,1
CBYARZK,1
CBYAS9K,0
CBYASFK,0
CBYASHK,0
CBYASKK,0
CBYASOK,0
CBYASUK,0
CBYAT6K,0
CBYATKK,1
CBYATPK,0
CBYATUK,0
CBYATWK,0
CBYATYK,1
CBYAU8K,0
CBYAUEK,0
CBYAUHK,0
CBYAUIK,0
CBYAUTK,0
CBYAVDK,0
CBYAVEK,0
CBYAVTK,0
CBYAW3K,0
CBYAX5K,0
CBYAXJK,0
CBYAXZK,0
CBYAY5K,0
CBYAYKK,0
CBYAZ5K,0
CBYAZVK,0
CBYB02K,0
CBYB04K,1
CBYB08K,0
CBYB0AK,0
CBYB0DK,0
CBYB0NK,0
CBYB0XK,0
CBYB11K,0
CBYB1AK,0
CBYB1UK,0
CBYB20K,0
CBYB22K,0
CBYB2DK,0
CBYB2GK,0
CBYB2ZK,0
CBYB30K,0
CBYB32K,0
CBYB36K,0
CBYB38K,0
CBYB3IK,0
CBYB3LK,0
CBYB3NK,1
CBYB53K,0
CBYB56K,0
CBYB5OK,1
CBYB5WK,0
CBYB68K,1
CBYB69K,0
CBYB6BK,0
CBYB6EK,0
CBYB6PK,0
CBYB6QK,1
CBYB72K,1
CBYB74K,1
CBYB7MK,0
CBYB7OK,0
CBYB85K,0
CBYB89K,0
CBYB8FK,0
CBYB8MK,1
CBYB8PK,1
CBYB8WK,0
CBYB8YK,0
CBYB8ZK,0
CBYB90K,0
CBYB92K,0
CBYB9AK,1
CBYB9WK,0
CBYBADK,0
CBYBAIK,1
CBYBAOK,0
CBYBAPK,0
CBYBB5K,0
CBYBBSK,0
CBYBCDK,0
CBYBCJK,0
CBYBD7K,0
CBYBDQK,0
CBYBE8K,0
CBYBEDK,0
CBYBERK,0
CBYBEYK,0
CBYBF2K,0
CBYBFWK,0
CBYBFYK,1
CBYBGGK,0
CBYBGJK,0
CBYBGVK,0
CBYBGYK,0
CBYBGZK,0
CBYBH4K,0
CBYBHGK,0
CBYBHLK,0
CBYBJ1K,0
CBYBJ8K,1
CBYBJBK,0
CBYBJYK,0
CBYBJZK,1
CBYBKCK,0
CBYBKFK,0
CBYBLCK,0
CBYBLFK,0
CBYBLOK,1
CBYBLXK,0
CBYBM8K,0
CBYBMAK,1
CBYBMDK,0
CBYBMHK,0
CBYBMLK,1
CBYBMRK,0
CBYBMUK,0
CBYBMZK,0
CBYBN4K,0
CBYBNSK,1
CBYBO5K,0
CBYBO8K,0
CBYBODK,0
CBYBOHK,0
CBYBOLK,1
CBYBOMK,0
CBYBOZK,0
CBYBPJK,0
CBYBQ1K,1
CBYBQCK,0
CBYBQDK,0
CBYBQFK,0
CBYBQIK,0
CBYBQNK,1
CBYBQQK,0
CBYBRAK,0
CBYBRFK,0
CBYBRTK,0
CBYBRZK,0
CBYBS2K,0
CBYBS5K,0
CBYBS6K,0
CBYBSOK,0
CBYBSPK,0
CBYBSQK,1
CBYBSXK,0
CBYBT9K,0
CBYBTDK,0
CBYBTKK,0
CBYBTRK,0
CBYBTYK,0
CBYBU1K,0
CBYBU5K,1
CBYBUKK,0
CBYBUXK,0
CBYBVRK,0
CBYBW3K,1
CBYBWSK,0
CBYBX1K,0
CBYBX5K,0
CBYBXEK,0
CBYBXSK,0
CBYBXXK,0
CBYBY9K,0
CBYBYCK,0
CBYBYEK,0
CBYBZAK,0
CBYBZEK,1
CBYBZFK,0
CBYBZMK,1
CBYC01K,0
CBYC02K,0
CBYC0BK,0
CBYC0IK,0
CBYC0YK,0
CBYC12K,1
CBYC19K,0
CBYC1BK,1
CBYC1LK,0
CBYC1UK,0
CBYC22K,0
CBYC28K,0
CBYC2DK,0
CBYC35K,0
CBYC37K,0
CBYC3DK,1
CBYC3QK,0
CBYC3YK,0
CBYC51K,0
CBYC54K,0
CBYC58K,0
CBYC5CK,0
CBYC5KK,0
CBYC66K,1
CBYC6BK,0
CBYC6EK,1
CBYC6RK,0
CBYC74K,0
CBYC7FK,1
CBYC7KK,0
CBYC7MK,0
CBYC7RK,0
CBYC7TK,0
CBYC7UK,0
CBYC7WK,0
CBYC7XK,0
CBYC81K,1
CBYC86K,0
CBYC8AK,0
CBYC8FK,0
CBYC8IK,0
CBYC8JK,1
CBYC8PK,1
CBYC8QK,0
CBYC8SK,0
CBYC94K,0
CBYC9IK,0
CBYC9MK,0
CBYC9TK,0
CBYC9VK,0
CBYCA8K,1
CBYCABK,0
CBYCACK,1
CBYCAVK,1
CBYCBHK,0
CBYCBVK,1
CBYCBWK,1
CBYCC8K,0
CBYCCAK,0
