id,flag_a
CBRMCBK,1
CBRMCLK,1
CBRMCMK,0
CBRMD5K,1
CBRMD9K,1
CBRMDEK,1
CBRMDPK,1
CBRMDZK,1
CBRME1K,1
CBRME5K,1
CBRMEBK,1
CBRMEEK,1
CBRMEFK,1
CBRMEHK,1
CBRMEPK,1
CBRMF1K,1
CBRMF9K,1
CBRMFOK,1
CBRMH5K,0
CBRMHGK,1
CBRMHZK,1
CBRMIFK,1
CBRMJAK,1
CBRMJEK,1
CBRMJGK,1
CBRMJYK,1
CBRMJZK,0
CBRMKPK,1
CBRMKVK,1
CBRML1K,1
CBRMLKK,1
CBRMLPK,1
CBRMLUK,0
CBRMLXK,1
CBRMM2K,1
CBRMMQK,0
CBRMMXK,1
CBRMN9K,1
CBRMNAK,1
CBRMNCK,1
CBRMNHK,1
CBRMNYK,1
CBRMO9K,0
CBRMONK,1
CBRMPQK,1
CBRMQ8K,1
CBRMQQK,1
CBRMRIK,1
CBRMRRK,1
CBRMRTK,1
CBRMRUK,1
CBRMRZK,0
CBRMSDK,1
CBRMSVK,1
CBRMT7K,1
CBRMTIK,1
CBRMTKK,1
CBRMTWK,0
CBRMTXK,1
CBRMU9K,0
CBRMUBK,1
CBRMUCK,1
CBRMUGK,1
CBRMV9K,1
CBRMVNK,1
CBRMVSK,1
CBRMVTK,1
CBRMWDK,1
CBRMXOK,0
CBRMXPK,1
CBRMY2K,0
CBRMY6K,1
CBRMY9K,1
CBRMYNK,0
CBRMZ8K,0
CBRMZPK,1
CBRN0IK,1
CBRN0LK,1
CBRN0QK,1
CBRN0WK,1
CBRN14K,1
CBRN1CK,1
CBRN2SK,1
CBRN2YK,1
CBRN34K,1
CBRN37K,1
CBRN3EK,1
CBRN48K,1
CBRN4BK,1
CBRN4DK,1
CBRN4EK,1
CBRN4IK,0
CBRN4JK,1
CBRN4QK,1
CBRN4RK,1
CBRN4YK,1
CBRN58K,1
CBRN5GK,1
CBRN5YK,1
CBRN7TK,1
CBRN80K,1
CBRN9CK,0
CBRN9MK,1
CBRN9ZK,1
CBRNA1K,1
CBRNBFK,1
CBRNC8K,1
CBRNCCK,1
CBRNCOK,1
CBRND3K,1
CBRND4K,1
CBRNDDK,0
CBRNDIK,1
CBRNDVK,0
CBRNE8K,1
CBRNETK,1
CBRNFBK,0
CBRNFIK,1
CBRNFRK,1
CBRNGBK,1
CBRNGLK,1
CBRNGXK,1
CBRNHDK,1
CBRNI7K,1
CBRNI9K,1
CBRNISK,1
CBRNIWK,1
CBRNJ0K,1
CBRNJBK,1
CBRNJKK,1
CBRNJRK,1
CBRNKEK,0
CBRNKNK,1
CBRNKPK,1
CBRNLBK,1
CBRNLOK,1
CBRNM9K,0
CBRNMJK,1
CBRNMNK,1
CBRNN4K,1
CBRNN8K,1
CBRNNRK,1
CBRNOKK,1
CBRNOXK,1
CBRNOZK,1
CBRNP0K,1
CBRNP3K,1
CBRNPHK,0
CBRNPMK,1
CBRNQ2K,1
CBRNQ6K,1
CBRNQJK,0
CBRNQRK,1
CBRNR5K,1
CBRNRDK,1
CBRNSAK,1
CBRNSFK,1
CBRNSHK,1
CBRNSRK,1
CBRNSSK,1
CBRNTEK,1
CBRNTHK,0
CBRNTPK,1
CBRNU1K,1
CBRNUIK,1
CBRNUKK,0
CBRNUQK,1
CBRNVEK,1
CBRNVTK,0
CBRNVVK,1
CBRNVZK,1
CBRNW2K,1
CBRNW4K,0
CBRNW9K,1
CBRNX6K,0
CBRNX7K,1
CBRNXAK,1
CBRNXSK,1
CBRNY3K,1
CBRNYHK,1
CBRNYZK,0
CBRNZ0K,1
CBRNZAK,1
CBRNZJK,1
CBRNZNK,1
CBRNZOK,1
CBRNZUK,0
CBRNZXK,1
CBRO05K,1
CBRO10K,0
CBRO18K,1
CBRO1FK,1
CBRO1PK,1
CBRO1VK,0
CBRO2AK,1
CBRO2BK,1
CBRO2MK,1
CBRO2XK,1
CBRO35K,1
CBRO3YK,1
CBRO48K,0
CBRO4BK,1
CBRO4CK,0
CBRO5AK,0
CBRO5EK,1
CBRO5PK,1
CBRO5SK,1
CBRO63K,1
CBRO6JK,1
CBRO72K,0
CBRO7EK,0
CBRO7IK,1
CBRO7JK,1
CBRO7ZK,0
CBRO8FK,1
CBRO8IK,1
CBRO8JK,1
CBRO8QK,1
CBRO8UK,1
CBRO8VK,1
CBRO95K,1
CBRO9BK,0
CBRO9TK,1
CBROB9K,1
CBROBGK,1
CBROBNK,0
CBROBVK,1
CBROBWK,1
CBROC5K,1
CBROCEK,1
CBROD6K,1
CBRODAK,1
CBRODDK,1
CBRODJK,1
CBRODKK,0
CBRODXK,1
CBROE1K,1
CBROEMK,1
CBROFDK,1
CBROFMK,0
CBROGBK,1
CBROGVK,1
CBROHBK,1
CBROHEK,1
CBROHFK,1
CBROI6K,1
CBROIAK,0
CBROJ2K,0
CBROK7K,1
CBROLGK,0
CBROLIK,0
CBROMDK,1
CBROMUK,1
CBRON1K,1
CBRONBK,1
CBRONNK,1
CBRONUK,0
CBRONVK,1
CBROOCK,1
CBROOEK,0
CBROPKK,1
CBROPXK,1
CBROQ1K,1
CBROQDK,0
CBROQQK,1
CBROQUK,1
CBRORRK,1
CBRORUK,0
CBROSFK,1
CBROSGK,1
CBROTFK,1
CBROU9K,1
CBROUKK,0
CBROULK,0
CBROUQK,0
CBROUUK,1
CBROUZK,0
CBROV0K,1
CBROVUK,1
CBROWCK,1
CBROWMK,1
CBROWNK,0
CBROWQK,1
CBROWXK,1
CBROWZK,1
CBROX7K,1
CBROXNK,1
CBROXRK,1
CBROXTK,1
CBROYXK,1
CBROZ8K,1
CBROZJK,1
CBROZKK,1
CBRP0CK,1
CBRP0QK,1
CBRP1BK,1
CBRP1GK,1
CBRP1HK,1
CBRP24K,1
CBRP2NK,1
CBRP2XK,1
CBRP36K,1
CBRP3CK,1
CBRP42K,1
CBRP48K,1
CBRP4JK,1
CBRP4QK,1
CBRP4ZK,1
CBRP5AK,1
CBRP5NK,1
CBRP5XK,1
CBRP66K,1
CBRP6IK,1
CBRP6LK,1
CBRP6OK,1
CBRP6TK,1
CBRP6ZK,0
CBRP7MK,1
CBRP7QK,1
CBRP7SK,1
CBRP7YK,0
CBRP8UK,1
CBRP98K,1
CBRP9KK,1
CBRPAKK,1
CBRPAMK,1
CBRPAZK,1
CBRPB6K,1
CBRPBLK,1
CBRPCGK,1
CBRPCIK,1
CBRPCPK,1
CBRPERK,1
CBRPEWK,0
CBRPF3K,1
CBRPFGK,0
CBRPFTK,0
CBRPG9K,1
CBRPGDK,1
CBRPGKK,0
CBRPGOK,1
CBRPGTK,1
CBRPGUK,1
CBRPGZK,1
CBRPHJK,1
CBRPI5K,1
CBRPIAK,1
CBRPIIK,1
CBRPIPK,1
CBRPJ6K,1
CBRPJQK,1
CBRPJXK,1
CBRPJYK,1
CBRPKTK,1
CBRPL7K,1
CBRPLFK,1
CBRPLRK,1
CBRPMKK,1
CBRPMNK,1
CBRPMUK,1
CBRPNCK,0
CBRPNDK,1
CBRPNEK,1
CBRPNIK,0
CBRPNPK,1
CBRPNTK,1
CBRPOAK,1
CBRPOJK,1
CBRPP1K,1
CBRPP6K,1
CBRPPNK,1
CBRPPOK,1
CBRPQ2K,1
CBRPQWK,1
CBRPQZK,1
CBRPRBK,1
CBRPRGK,1
CBRPSAK,1
CBRPSKK,1
CBRPSLK,0
CBRPSUK,1
CBRPTRK,1
CBRPUCK,1
CBRPUNK,1
CBRPUSK,0
CBRPUVK,1
CBRPUWK,1
CBRPVGK,1
CBRPVNK,0
CBRPW0K,1
CBRPW9K,1
CBRPXCK,1
CBRPXWK,1
CBRPY1K,1
CBRPY2K,1
CBRPY8K,1
CBRPYEK,1
CBRPYXK,1
CBRPZMK,1
CBRQ09K,0
CBRQ0AK,1
CBRQ0SK,1
CBRQ1IK,1
CBRQ1OK,0
CBRQ1PK,1
CBRQ2AK,1
CBRQ2IK,1
CBRQ2KK,1
CBRQ2MK,1
CBRQ36K,1
CBRQ37K,1
CBRQ3FK,1
CBRQ48K,1
CBRQ5AK,0
CBRQ5QK,1
CBRQ65K,1
CBRQ6HK,1
CBRQ6JK,1
CBRQ6LK,0
CBRQ6MK,1
CBRQ6ZK,0
CBRQ73K,1
CBRQ76K,0
CBRQ79K,0
CBRQ7AK,1
CBRQ7LK,1
CBRQ7SK,0
CBRQ7YK,0
CBRQ8AK,1
CBRQ8BK,1
CBRQ8CK,1
CBRQ8JK,1
CBRQ8LK,1
CBRQ8ZK,1
CBRQ9AK,1
CBRQ9DK,1
CBRQ9LK,0
CBRQ9ZK,0
CBRQA5K,1
CBRQA6K,1
CBRQACK,1
CBRQB1K,1
CBRQBCK,0
CBRQBTK,1
CBRQBYK,0
CBRQCAK,1
CBRQCDK,0
CBRQCGK,1
CBRQCVK,1
CBRQCWK,1
CBRQD8K,0
CBRQDBK,1
CBRQDQK,0
CBRQDSK,1
CBRQDUK,1
CBRQEEK,1
CBRQEJK,1
CBRQFGK,1
CBRQFMK,1
CBRQFYK,0
CBRQG6K,1
CBRQGBK,0
CBRQGMK,1
CBRQGOK,0
CBRQGTK,1
CBRQH2K,1
CBRQHFK,1
CBRQHOK,1
CBRQI2K,1
CBRQIPK,1
CBRQIZK,1
CBRQJ2K,1
CBRQJ5K,0
CBRQJHK,1
CBRQJUK,1
CBRQK2K,1
CBRQKDK,1
CBRQKSK,1
CBRQKVK,1
CBRQL7K,0
CBRQLFK,1
CBRQLSK,1
CBRQM0K,1
CBRQM1K,1
CBRQMEK,1
CBRQMNK,1
CBRQMOK,1
CBRQN7K,1
CBRQNHK,0
CBRQNXK,1
CBRQOLK,1
CBRQOUK,1
CBRQP3K,1
CBRQP8K,1
CBRQPOK,0
CBRQPWK,1
CBRQQ4K,1
CBRQQ5K,1
CBRQQ8K,1
CBRQQDK,1
CBRQQOK,1
CBRQQYK,1
CBRQR1K,1
CBRQR8K,0
CBRQRFK,1
CBRQRTK,1
CBRQRZK,1
CBRQS3K,1
CBRQS7K,1
CBRQSDK,1
CBRQSQK,1
CBRQTAK,1
CBRQTDK,0
CBRQTPK,1
CBRQTRK,1
CBRQU6K,1
CBRQU8K,1
CBRQUBK,1
CBRQUSK,1
CBRQVGK,1
CBRQWOK,1
CBRQWSK,1
CBRQWWK,1
CBRQWZK,1
CBRQX7K,1
CBRQXKK,1
CBRQXWK,1
CBRQYDK,1
CBRQYTK,1
CBRQYXK,1
CBRQZ5K,1
CBRQZJK,1
CBRR00K,0
CBRR0MK,1
CBRR0NK,0
CBRR0QK,1
CBRR0TK,1
CBRR1MK,1
CBRR1OK,1
CBRR2PK,0
CBRR3SK,1
CBRR3VK,1
CBRR42K,1
CBRR43K,0
CBRR48K,1
CBRR4AK,1
CBRR4DK,1
CBRR4JK,0
CBRR4NK,1
CBRR5CK,1
CBRR5SK,1
CBRR64K,0
CBRR6LK,1
CBRR6SK,1
CBRR78K,1
CBRR7CK,1
CBRR7NK,1
CBRR87K,0
CBRR8HK,0
CBRR8XK,1
CBRR9LK,0
CBRR9SK,0
CBRRA2K,1
CBRRA8K,1
CBRRAMK,1
CBRRANK,1
CBRRASK,1
CBRRAWK,1
CBRRB6K,1
CBRRBMK,0
CBRRC6K,1
CBRRCLK,1
CBRRCMK,1
CBRRCQK,0
CBRRDMK,1
CBRRDQK,1
CBRRDSK,1
CBRRE1K,1
CBRRE6K,1
CBRRE9K,1
CBRRFNK,1
CBRRG1K,1
CBRRGHK,1
CBRRGLK,0
CBRRH9K,1
CBRRHJK,1
CBRRHWK,1
CBRRHXK,1
CBRRI6K,1
CBRRIWK,1
CBRRJMK,1
CBRRK8K,1
CBRRKQK,1
CBRRL9K,1
CBRRN3K,1
CBRRN6K,1
CBRRNFK,1
CBRRNOK,1
CBRRNRK,1
CBRRO2K,0
CBRRP2K,1
CBRRPIK,1
CBRRPNK,1
CBRRQ5K,1
CBRRQ8K,1
CBRRQAK,1
CBRRQWK,1
CBRRR1K,1
CBRRR9K,1
CBRRRIK,1
CBRRS5K,1
CBRRSHK,1
CBRRTDK,1
CBRRTEK,1
CBRRTPK,1
CBRRTRK,1
CBRRUDK,1
CBRRVLK,1
CBRRVSK,1
CBRRW2K,0
CBRRWBK,1
CBRRWZK,1
CBRRXUK,1
CBRRXVK,1
CBRRY5K,1
CBRRYKK,1
CBRRYWK,1
CBRRZ0K,1
CBRRZ8K,1
CBRRZDK,0
CBRS07K,1
CBRS0HK,1
CBRS1MK,1
CBRS1SK,1
CBRS20K,1
CBRS23K,1
CBRS27K,0
CBRS2QK,1
CBRS2YK,1
CBRS36K,0
CBRS4VK,1
CBRS5OK,0
CBRS6FK,1
CBRS6PK,1
CBRS7CK,0
CBRS7GK,1
CBRS7MK,1
CBRS7PK,0
CBRS7VK,1
CBRS8AK,1
CBRS8FK,1
CBRS8GK,0
CBRS8UK,1
CBRSA5K,1
CBRSAIK,1
CBRSAPK,1
CBRSB9K,1
CBRSBIK,1
CBRSBXK,0
CBRSC0K,1
CBRSC2K,1
CBRSCAK,1
CBRSCLK,1
CBRSCPK,0
CBRSCSK,1
CBRSD2K,1
CBRSDGK,0
CBRSDUK,0
CBRSEFK,1
CBRSELK,1
CBRSEOK,0
CBRSESK,1
CBRSEXK,1
CBRSF1K,1
CBRSF3K,0
CBRSFRK,1
CBRSFVK,1
CBRSFWK,1
CBRSFZK,1
CBRSG6K,0
CBRSGJK,1
CBRSGZK,1
CBRSH1K,1
CBRSI2K,1
CBRSIBK,1
CBRSJ3K,1
CBRSJMK,1
CBRSKIK,1
CBRSL0K,1
CBRSL1K,1
CBRSL7K,1
CBRSLBK,1
CBRSLSK,1
CBRSLTK,1
CBRSMHK,1
CBRSMNK,1
CBRSMVK,1
CBRSMXK,1
CBRSN2K,1
CBRSNLK,1
CBRSO4K,0
CBRSP8K,1
CBRSPPK,1
CBRSPVK,1
CBRSQ2K,1
CBRSQMK,1
CBRSQXK,1
CBRSR3K,1
CBRSREK,1
CBRSRGK,1
CBRSRLK,1
CBRSRWK,1
CBRSSQK,1
CBRST1K,1
CBRSTSK,1
CBRSTUK,1
CBRSU6K,0
CBRSU9K,0
CBRSUHK,1
CBRSUIK,1
CBRSUZK,1
CBRSV2K,1
CBRSV5K,1
CBRSV7K,0
CBRSVJK,1
CBRSVNK,1
CBRSVVK,1
CBRSWEK,1
CBRSWFK,1
CBRSWRK,1
CBRSXVK,0
CBRSY2K,1
CBRSY5K,1
CBRSYAK,1
CBRSYIK,1
CBRSYXK,1
CBRSZ5K,1
CBRSZAK,1
CBRSZMK,0
CBRSZPK,1
CBRSZVK,1
CBRT0HK,0
CBRT13K,1
CBRT1BK,1
CBRT22K,1
CBRT23K,0
CBRT28K,0
CBRT2EK,1
CBRT2LK,1
CBRT2RK,1
CBRT2VK,1
CBRT37K,0
CBRT48K,1
CBRT4OK,1
CBRT4RK,1
CBRT5RK,1
CBRT6BK,1
CBRT6XK,1
CBRT74K,1
CBRT78K,1
CBRT7BK,1
CBRT7SK,0
CBRT85K,1
CBRT8JK,1
CBRT9FK,0
CBRT9KK,1
CBRT9PK,1
CBRT9QK,0
CBRTA4K,1
CBRTAJK,1
CBRTAKK,1
CBRTB3K,0
CBRTBNK,1
CBRTC4K,0
CBRTCGK,1
CBRTDFK,1
CBRTDIK,0
CBRTDUK,1
CBRTDWK,1
CBRTEAK,0
CBRTEDK,0
CBRTFMK,1
CBRTFXK,1
CBRTG3K,1
CBRTGEK,1
CBRTGQK,1
CBRTH2K,1
CBRTHXK,1
CBRTI1K,1
CBRTI7K,0
CBRTIBK,1
CBRTIJK,1
CBRTIKK,1
CBRTIPK,1
CBRTIQK,0
CBRTJ2K,1
CBRTJMK,1
CBRTJWK,1
CBRTK1K,1
CBRTK4K,0
CBRTK9K,1
CBRTKFK,0
CBRTKKK,0
CBRTKOK,0
CBRTL0K,1
CBRTL5K,1
CBRTLDK,1
CBRTLNK,1
CBRTLXK,1
CBRTLZK,1
CBRTMCK,1
CBRTMFK,1
CBRTMGK,1
CBRTMTK,1
CBRTMUK,1
CBRTNDK,0
CBRTNHK,1
CBRTNJK,1
CBRTNPK,1
CBRTPBK,1
CBRTPJK,0
CBRTPVK,0
CBRTQAK,1
CBRTQGK,1
CBRTQZK,1
CBRTRKK,1
CBRTRMK,1
CBRTRWK,0
CBRTRYK,1
CBRTS0K,1
CBRTTDK,1
CBRTTGK,0
CBRTTQK,1
CBRTUCK,1
CBRTUOK,1
CBRTUSK,0
CBRTVAK,1
CBRTVGK,0
CBRTVNK,1
CBRTVSK,0
CBRTWAK,1
CBRTWPK,1
CBRTWRK,1
CBRTWSK,1
CBRTX1K,1
CBRTYHK,1
CBRTYUK,1
CBRTYVK,1
CBRTZ0K,1
CBRTZCK,1
CBRU02K,1
CBRU03K,1
CBRU0HK,0
CBRU0UK,1
CBRU10K,1
CBRU27K,0
CBRU30K,1
CBRU35K,0
CBRU3AK,1
CBRU42K,1
CBRU44K,1
CBRU49K,1
CBRU4FK,1
CBRU54K,1
CBRU5SK,1
CBRU5YK,1
CBRU60K,1
CBRU64K,1
CBRU6CK,1
CBRU6DK,1
CBRU6PK,1
CBRU6RK,0
CBRU7DK,1
CBRU7RK,1
CBRU85K,1
CBRU8CK,1
CBRU8MK,1
CBRU9UK,1
CBRUA7K,1
CBRUALK,1
CBRUAQK,1
CBRUBJK,0
CBRUC1K,1
CBRUC7K,1
CBRUC8K,0
CBRUCGK,1
CBRUCNK,1
CBRUCTK,1
CBRUCUK,1
CBRUD0K,1
CBRUD4K,1
CBRUD5K,1
CBRUDCK,0
CBRUDHK,1
CBRUDQK,1
CBRUE5K,1
CBRUECK,1
CBRUEOK,1
CBRUEYK,0
CBRUF7K,0
CBRUFFK,1
CBRUFPK,1
CBRUHCK,1
CBRUHEK,1
CBRUHJK,0
CBRUI1K,1
CBRUIBK,1
CBRUICK,0
CBRUIDK,1
CBRUJ0K,1
CBRUJIK,1
CBRUJUK,1
CBRUK8K,1
CBRUKOK,0
CBRUKYK,1
CBRUMOK,1
CBRUN0K,1
CBRUN8K,1
CBRUNHK,1
CBRUNSK,1
CBRUNUK,1
CBRUO1K,0
CBRUO9K,1
CBRUODK,0
CBRUORK,1
CBRUPLK,1
CBRUPWK,0
CBRUQ4K,0
CBRUQKK,0
CBRUR4K,1
CBRURFK,1
CBRURGK,1
CBRURJK,1
CBRURUK,1
CBRURYK,1
CBRUS0K,0
CBRUSBK,1
CBRUSVK,1
CBRUTTK,1
CBRUTYK,1
CBRUU2K,0
CBRUUEK,1
CBRUUQK,1
CBRUUXK,1
CBRUV9K,1
CBRUVGK,1
CBRUVXK,0
CBRUWGK,1
CBRUWHK,0
CBRUWQK,1
CBRUWSK,1
CBRUWTK,1
CBRUWYK,1
CBRUX1K,1
CBRUXCK,0
CBRUXJK,1
CBRUXOK,1
CBRUXYK,0
CBRUYEK,1
CBRUYHK,1
CBRUYOK,1
CBRUYRK,1
CBRUZ3K,1
CBRUZAK,0
CBRUZCK,1
CBRUZGK,1
CBRUZHK,1
CBRV1SK,0
CBRV29K,1
CBRV2GK,1
CBRV2HK,1
CBRV2TK,1
CBRV36K,1
CBRV3KK,1
CBRV48K,1
CBRV49K,0
CBRV4IK,1
CBRV4KK,1
CBRV4XK,1
CBRV51K,0
CBRV52K,1
CBRV5IK,0
CBRV5QK,0
CBRV5TK,1
CBRV60K,1
CBRV6IK,1
CBRV6SK,1
CBRV78K,1
CBRV7IK,1
CBRV7NK,1
CBRV7OK,1
CBRV7VK,0
CBRV81K,0
CBRV82K,1
CBRV8IK,1
CBRV8KK,1
CBRV8OK,1
CBRV8TK,0
CBRV8UK,1
CBRV8ZK,1
CBRV9BK,1
CBRV9FK,1
CBRV9PK,1
CBRVAJK,0
CBRVBFK,0
CBRVBKK,1
CBRVBOK,1
CBRVBUK,0
CBRVCAK,0
CBRVCGK,0
CBRVCTK,1
CBRVCWK,0
CBRVD1K,1
CBRVDBK,0
CBRVDUK,0
CBRVE8K,1
CBRVEBK,1
CBRVEGK,1
CBRVEKK,1
CBRVEPK,1
CBRVERK,1
CBRVF9K,1
CBRVFBK,1
CBRVFRK,0
CBRVFTK,1
CBRVG0K,1
CBRVGAK,1
CBRVGFK,1
CBRVGTK,1
CBRVH8K,1
CBRVHPK,0
CBRVIQK,1
CBRVIVK,1
CBRVJ1K,1
CBRVK5K,1
CBRVK7K,1
CBRVKSK,1
CBRVKVK,1
CBRVL0K,1
CBRVLIK,1
CBRVLOK,1
CBRVM4K,1
CBRVM5K,0
CBRVM9K,1
CBRVMKK,1
CBRVMLK,0
CBRVMUK,0
CBRVN6K,1
CBRVNNK,0
CBRVO3K,1
CBRVOHK,1
CBRVP1K,1
CBRVP8K,1
CBRVPLK,1
CBRVQRK,1
CBRVQUK,1
CBRVR1K,1
CBRVS7K,1
CBRVSBK,1
CBRVSCK,1
CBRVSLK,1
CBRVSTK,1
CBRVT7K,1
CBRVT8K,0
CBRVTOK,0
CBRVVKK,0
CBRVVQK,1
CBRVWBK,1
CBRVWHK,1
CBRVWJK,1
CBRVX1K,1
CBRVXAK,1
CBRVXEK,1
CBRVXRK,1
CBRVXXK,0
CBRVY6K,0
CBRVYZK,0
CBRVZLK,1
CBRVZMK,1
CBRVZRK,0
CBRVZVK,1
CBRW00K,1
CBRW0LK,1
CBRW1PK,1
CBRW20K,1
CBRW28K,1
CBRW2FK,1
CBRW2KK,1
CBRW2QK,1
CBRW2XK,0
CBRW37K,1
CBRW3AK,0
CBRW3BK,1
CBRW3EK,1
CBRW3NK,1
CBRW3SK,1
CBRW40K,1
CBRW42K,1
CBRW4PK,1
CBRW50K,1
CBRW5AK,1
CBRW5HK,0
CBRW5SK,1
CBRW6PK,0
CBRW7BK,1
CBRW7GK,1
CBRW8VK,1
CBRW8WK,1
CBRW97K,1
CBRW9AK,1
CBRW9RK,1
CBRW9ZK,1
CBRWACK,1
CBRWAIK,1
CBRWBHK,1
CBRWBKK,1
CBRWBRK,1
CBRWBTK,1
CBRWBYK,0
CBRWC7K,1
CBRWCSK,1
CBRWCWK,0
CBRWD9K,1
CBRWDBK,1
CBRWDFK,1
CBRWE7K,1
CBRWEUK,1
CBRWFIK,1
CBRWFKK,1
CBRWFZK,1
CBRWGGK,1
CBRWGHK,1
CBRWGJK,1
CBRWGKK,0
CBRWGRK,0
CBRWGZK,1
CBRWH6K,1
CBRWHBK,1
CBRWHSK,1
CBRWHYK,1
CBRWI4K,1
CBRWI7K,1
CBRWIJK,1
CBRWIMK,1
CBRWJ4K,1
CBRWJ5K,1
CBRWJ6K,1
CBRWJ7K,1
CBRWJIK,0
CBRWJLK,1
CBRWK5K,0
CBRWK9K,1
CBRWKNK,1
CBRWKOK,0
CBRWKPK,1
CBRWKSK,1
CBRWL7K,1
CBRWLEK,1
CBRWLJK,1
CBRWM0K,0
CBRWM9K,1
CBRWMFK,1
CBRWMHK,1
CBRWNDK,0
CBRWNOK,1
CBRWNRK,0
CBRWNVK,1
CBRWNYK,1
CBRWNZK,1
CBRWO8K,1
CBRWOHK,1
CBRWPDK,1
CBRWPLK,1
CBRWPNK,0
CBRWQ2K,0
CBRWQKK,1
CBRWQVK,1
CBRWR4K,0
CBRWR9K,1
CBRWRNK,0
CBRWRRK,0
CBRWS7K,1
CBRWS9K,0
CBRWSAK,0
CBRWSIK,0
CBRWT4K,0
CBRWTFK,1
CBRWTKK,1
CBRWTNK,1
CBRWU4K,1
CBRWUEK,0
CBRWUJK,1
CBRWUKK,1
CBRWULK,0
CBRWUUK,1
CBRWV5K,1
CBRWW0K,1
CBRWW4K,1
CBRWWWK,1
CBRWXCK,1
CBRWY4K,1
CBRWY6K,1
CBRWYBK,1
CBRWZXK,0
CBRX01K,1
CBRX08K,1
CBRX0CK,1
CBRX0MK,1
CBRX0QK,1
CBRX0TK,0
CBRX17K,1
CBRX1NK,0
CBRX1RK,1
CBRX1YK,1
CBRX2VK,1
CBRX34K,1
CBRX3IK,1
CBRX45K,1
CBRX4EK,0
CBRX4MK,1
CBRX4PK,1
CBRX4SK,1
CBRX6AK,1
CBRX6IK,1
CBRX6LK,1
CBRX6MK,1
CBRX6TK,1
CBRX70K,1
CBRX73K,1
CBRX7FK,0
CBRX7GK,1
CBRX7HK,1
CBRX7OK,1
CBRX7RK,1
CBRX86K,0
CBRX9EK,1
CBRXA4K,1
CBRXAVK,0
CBRXAYK,1
CBRXB3K,1
CBRXBDK,1
CBRXBQK,1
CBRXC0K,1
CBRXCLK,0
CBRXCOK,1
CBRXCQK,0
CBRXCXK,1
CBRXD3K,1
CBRXDGK,1
CBRXDHK,1
CBRXDOK,0
CBRXEAK,1
CBRXEDK,1
CBRXETK,1
CBRXF0K,0
CBRXFQK,1
CBRXG4K,1
CBRXGKK,1
CBRXGUK,1
CBRXHBK,1
CBRXHMK,1
CBRXHQK,1
CBRXHZK,1
CBRXI1K,0
CBRXI3K,1
CBRXIOK,1
CBRXJCK,1
CBRXJFK,1
CBRXJTK,1
CBRXJUK,1
CBRXLQK,1
CBRXM1K,1
CBRXMKK,1
CBRXN1K,1
CBRXN7K,0
CBRXNFK,1
CBRXNGK,1
CBRXNLK,1
CBRXNYK,1
CBRXO6K,1
CBRXOCK,0
CBRXOEK,0
CBRXORK,0
CBRXQ5K,1
CBRXQEK,1
CBRXQGK,1
CBRXQHK,1
CBRXR9K,1
CBRXS4K,1
CBRXSBK,1
CBRXSLK,0
CBRXSTK,1
CBRXT4K,1
CBRXTZK,1
CBRXU4K,1
CBRXUEK,1
CBRXUFK,0
CBRXUYK,1
CBRXV9K,1
CBRXVDK,1
CBRXVMK,1
CBRXVXK,0
CBRXW2K,1
CBRXX2K,1
CBRXX6K,1
CBRXXBK,1
CBRXY2K,1
CBRXYEK,0
CBRXYQK,1
CBRXYRK,1
CBRXYSK,1
CBRXYXK,1
CBRXZ9K,1
CBRXZDK,1
CBRXZHK,1
CBRY0LK,1
CBRY10K,1
CBRY12K,1
CBRY18K,1
CBRY1IK,1
CBRY1LK,1
CBRY1QK,1
CBRY1YK,0
CBRY22K,1
CBRY2DK,1
CBRY2MK,1
CBRY2QK,1
CBRY2ZK,0
CBRY32K,1
CBRY4RK,1
CBRY60K,1
CBRY65K,1
CBRY68K,0
CBRY6BK,1
CBRY6KK,1
CBRY70K,1
CBRY73K,1
CBRY77K,1
CBRY7AK,0
CBRY7KK,0
CBRY7PK,1
CBRY81K,1
CBRY83K,1
CBRY88K,1
CBRY8QK,1
CBRY8TK,1
CBRY8UK,0
CBRY8WK,1
CBRY9FK,1
CBRY9LK,1
CBRYA0K,1
CBRYADK,1
CBRYAHK,1
CBRYAJK,1
CBRYAPK,1
CBRYATK,1
CBRYAZK,1
CBRYB4K,0
CBRYB5K,1
CBRYB6K,0
CBRYBHK,1
CBRYBIK,1
CBRYCHK,1
CBRYCIK,1
CBRYCUK,0
CBRYDDK,1
CBRYDLK,1
CBRYE7K,0
CBRYF1K,1
CBRYF8K,1
CBRYFMK,1
CBRYFOK,1
CBRYFWK,1
CBRYHRK,1
CBRYIRK,1
CBRYJUK,1
CBRYKIK,1
CBRYKRK,1
CBRYKYK,1
CBRYKZK,1
CBRYLCK,1
CBRYM2K,1
CBRYMCK,1
CBRYMHK,0
CBRYMKK,1
CBRYN4K,1
CBRYN7K,1
CBRYNAK,1
CBRYNBK,0
CBRYO1K,1
CBRYOHK,1
CBRYOMK,0
CBRYOSK,1
CBRYP3K,1
CBRYPAK,1
CBRYQ0K,1
CBRYQAK,1
CBRYQZK,1
CBRYR1K,1
CBRYRDK,0
CBRYSBK,1
CBRYSYK,1
CBRYTBK,1
CBRYU7K,1
CBRYUFK,1
CBRYV5K,1
CBRYVHK,1
CBRYVSK,1
CBRYVUK,1
CBRYWFK,1
CBRYWOK,0
